Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
11/20/2018 21:30,1.136,2.21,4.941,9.762,113,23.8
11/20/2018 22:00,1.129,1.87,4.846,9.465,92,23.8
11/20/2018 22:30,1.154,1.81,4.718,8.425,101,23.75
11/20/2018 23:00,1.169,2,4.76,4.204,29,23.75
11/20/2018 23:30,1.127,1.86,5.12,8.532,99,23.75
11/21/2018 0:00,1.077,2.17,5.005,9.324,115,23.75
11/21/2018 0:30,1.078,1.77,5.027,9.388,97,23.75
11/21/2018 1:00,1.008,1.46,5.05,9.246,118,23.75
11/21/2018 1:30,1.073,1.61,4.81,9.665,115,23.7
11/21/2018 2:00,1.041,1.6,4.653,8.542,104,23.7
11/21/2018 2:30,1.068,1.58,5.151,9.398,111,23.7
11/21/2018 3:00,0.976,1.64,5.05,8.939,111,23.7
11/21/2018 3:30,0.988,1.59,5.139,8.459,113,23.7
11/21/2018 4:00,0.984,1.59,4.99,8.99,111,23.7
11/21/2018 4:30,0.979,1.439,5.097,9.562,109,23.7
11/21/2018 5:00,0.951,1.46,4.973,4.696,106,23.7
11/21/2018 5:30,0.987,1.56,4.876,9.693,112,23.7
11/21/2018 6:00,0.958,1.49,4.934,8.931,106,23.7
11/21/2018 6:30,0.913,1.39,4.873,9.279,108,23.75
11/21/2018 7:00,0.893,1.67,4.765,8.487,101,23.75
11/21/2018 7:30,0.887,1.41,4.588,8.962,116,23.75
11/21/2018 8:00,0.91,1.57,4.658,9.283,102,23.8
11/21/2018 8:30,0.898,1.41,4.775,8.804,112,23.8
11/21/2018 9:00,0.889,1.64,4.719,8.978,102,23.85
11/21/2018 9:30,0.902,1.54,4.631,9.324,102,23.9
11/21/2018 10:00,0.839,1.55,4.47,4.816,101,23.9
11/21/2018 10:30,0.879,1.48,4.784,7.921,111,23.95
11/21/2018 11:00,0.943,1.63,4.445,8.873,106,24
11/21/2018 11:30,0.979,1.59,4.362,9.27,39,24
11/21/2018 12:00,1.091,1.88,4.385,4.694,101,24
11/21/2018 12:30,1.209,1.883,4.539,4.732,28,24
11/21/2018 13:00,1.304,2.207,4.64,5.048,29,24.05
11/21/2018 13:30,1.371,2.17,4.675,5.228,23,24
11/21/2018 14:00,1.348,2.52,4.504,5.332,29,24
11/21/2018 14:30,1.353,2.505,4.611,5.796,25,24.05
11/21/2018 15:00,-99.9,-99.9,-99.9,-99.9,30,24
11/21/2018 15:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
11/21/2018 16:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
11/21/2018 16:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
11/21/2018 17:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
11/21/2018 17:30,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
11/21/2018 18:00,1.344,2.13,4.746,5.636,-99.9,-99.9
11/21/2018 18:30,1.313,2.51,4.579,5.657,28,24
11/21/2018 19:00,1.284,2.292,4.528,5.62,33,24
11/21/2018 19:30,1.261,2.087,4.656,5.617,32,24
11/21/2018 20:00,1.266,1.89,4.71,5.793,33,24.05
11/21/2018 20:30,1.294,2.07,4.858,5.92,40,24
11/21/2018 21:00,1.188,1.85,4.765,6.16,36,24
11/21/2018 21:30,1.103,2.22,4.695,6.117,39,24
11/21/2018 22:00,1.066,1.86,4.608,5.773,33,24
11/21/2018 22:30,1.047,1.7,4.757,6.194,38,24
11/21/2018 23:00,1.026,1.61,4.627,5.749,39,24
11/21/2018 23:30,1.072,1.76,4.759,5.658,39,24
11/22/2018 0:00,0.955,1.73,4.751,5.649,32,23.95
11/22/2018 0:30,1.009,1.46,4.881,5.672,35,23.95
11/22/2018 1:00,1.011,1.93,4.948,5.626,30,23.95
11/22/2018 1:30,1.002,1.72,4.916,5.579,36,23.95
11/22/2018 2:00,0.996,2.07,4.549,5.817,32,23.95
11/22/2018 2:30,0.947,1.79,4.463,5.065,38,23.95
11/22/2018 3:00,0.98,1.72,4.461,5.22,33,23.95
11/22/2018 3:30,0.953,1.46,4.329,5.616,42,23.95
11/22/2018 4:00,0.965,1.86,4.526,5.469,32,23.95
11/22/2018 4:30,1.009,1.55,4.467,5.467,30,23.95
11/22/2018 5:00,0.972,1.6,4.416,5.521,35,23.95
11/22/2018 5:30,0.96,1.51,4.639,12.937,38,24
11/22/2018 6:00,1.074,1.93,4.562,5.244,39,23.95
11/22/2018 6:30,1.043,1.89,4.385,5.383,32,23.95
11/22/2018 7:00,1.074,1.87,4.318,5.96,42,23.95
11/22/2018 7:30,1.143,1.97,4.303,5.971,45,23.9
11/22/2018 8:00,1.122,1.9,4.581,5.058,38,23.85
11/22/2018 8:30,1.121,1.652,4.535,6.122,29,23.85
11/22/2018 9:00,1.115,2.127,4.392,5.508,29,23.85
11/22/2018 9:30,1.167,1.9,4.633,5.339,32,23.9
11/22/2018 10:00,1.142,1.85,4.569,5.35,29,23.9
11/22/2018 10:30,1.21,2.01,4.728,5.515,32,23.9
11/22/2018 11:00,1.145,2.15,4.592,5.485,28,23.9
11/22/2018 11:30,1.108,1.95,4.65,5.652,30,23.95
11/22/2018 12:00,1.06,1.63,4.735,5.822,35,23.95
11/22/2018 12:30,1.052,1.85,4.635,5.586,26,23.95
11/22/2018 13:00,1.025,1.71,4.757,5.473,29,24.05
11/22/2018 13:30,1.088,2.02,4.822,5.576,28,24.05
11/22/2018 14:00,1.044,1.74,4.893,5.377,36,24
11/22/2018 14:30,0.985,2.06,5.114,5.368,35,24.05
11/22/2018 15:00,0.942,1.47,4.985,5.361,111,24.05
11/22/2018 15:30,0.993,1.65,4.875,5.955,33,24.05
11/22/2018 16:00,1.033,1.88,5.082,12.297,112,24.05
11/22/2018 16:30,0.963,1.67,5.007,5.958,33,24.05
11/22/2018 17:00,1.024,1.92,4.901,5.776,26,24.1
11/22/2018 17:30,1.003,1.52,5.047,6.011,32,24.1
11/22/2018 18:00,0.992,1.54,5.177,5.985,29,24.05
11/22/2018 18:30,1.072,1.9,5.145,5.78,33,24.05
11/22/2018 19:00,1.006,1.69,5.291,5.364,33,24.05
11/22/2018 19:30,0.985,1.6,5.071,5.538,30,24.05
11/22/2018 20:00,0.981,1.54,5.093,5.476,32,24.05
11/22/2018 20:30,0.963,1.6,5.065,5.806,35,24.05
11/22/2018 21:00,1.004,2.13,5.18,6.131,122,24.05
11/22/2018 21:30,1.03,1.84,5.169,5.797,38,24.05
11/22/2018 22:00,0.945,1.32,5.154,12.371,35,24.05
11/22/2018 22:30,0.978,1.91,4.939,5.939,119,24.05
11/22/2018 23:00,0.982,1.98,5.109,5.606,33,24.05
11/22/2018 23:30,1.072,2.21,5.258,12.184,119,24.05
11/23/2018 0:00,1.035,1.73,5.423,12.207,125,24
11/23/2018 0:30,1.048,1.67,5.36,5.757,32,24
11/23/2018 1:00,1.066,1.79,5.444,6.274,29,23.95
11/23/2018 1:30,1.019,1.56,5.396,6.361,38,23.9
11/23/2018 2:00,0.939,1.72,5.538,5.824,35,23.85
11/23/2018 2:30,0.945,1.39,4.949,5.817,36,23.85
11/23/2018 3:00,0.901,1.73,5.171,5.653,33,23.85
11/23/2018 3:30,0.85,1.35,5.118,5.792,40,23.85
11/23/2018 4:00,0.794,1.32,5.11,11.548,35,23.8
11/23/2018 4:30,0.721,1.09,5.093,5.629,40,23.85
11/23/2018 5:00,0.733,1.29,5.353,5.32,30,23.8
11/23/2018 5:30,0.727,1.25,5.632,12.094,109,23.75
11/23/2018 6:00,0.674,1.09,5.154,12.065,115,23.8
11/23/2018 6:30,0.707,1.16,5.739,11.902,108,23.75
11/23/2018 7:00,0.678,1.18,5.327,12.117,109,23.75
11/23/2018 7:30,0.672,1.1,5.29,11.828,119,23.8
11/23/2018 8:00,0.646,1,5.712,12.009,111,23.8
11/23/2018 8:30,0.605,1.22,5.516,11.496,113,23.8
11/23/2018 9:00,0.621,0.97,5.422,11.055,111,23.85
11/23/2018 9:30,0.632,1.07,5.452,11.541,113,23.85
11/23/2018 10:00,0.598,1.23,5.044,12.091,109,23.9
11/23/2018 10:30,0.635,1.04,5.342,11.987,112,24
11/23/2018 11:00,0.619,1.05,5.112,11.519,113,24
11/23/2018 11:30,0.629,1,5.355,12.118,116,24.1
11/23/2018 12:00,0.593,1.02,5.453,11.438,108,24.15
11/23/2018 12:30,0.529,1.21,5.437,11.524,122,24.3
11/23/2018 13:00,0.602,0.92,5.137,12.736,116,24.2
11/23/2018 13:30,0.62,1.24,4.869,11.899,113,24.1
11/23/2018 14:00,0.553,1.09,4.778,12.601,115,24.05
11/23/2018 14:30,0.58,1.06,4.575,10.947,111,24.05
11/23/2018 15:00,0.573,0.93,5.133,12.751,113,24.05
11/23/2018 15:30,0.554,1.07,4.755,11.495,111,24.1
11/23/2018 16:00,0.622,1.05,4.702,11.515,120,24.1
11/23/2018 16:30,0.599,1.09,4.941,11.684,111,24.05
11/23/2018 17:00,0.532,1.13,4.343,12.018,113,24.05
11/23/2018 17:30,0.577,0.97,5.17,12.04,111,24.05
11/23/2018 18:00,0.568,0.93,5.062,11.508,116,24
11/23/2018 18:30,0.542,1.02,5.435,12.834,111,24.05
11/23/2018 19:00,0.566,0.9,5.888,11.902,120,24
11/23/2018 19:30,0.492,1.07,5.345,12.168,113,24
11/23/2018 20:00,0.59,0.89,6.596,12.199,109,24
11/23/2018 20:30,0.526,0.86,6.361,11.01,115,23.95
11/23/2018 21:00,0.535,0.84,6.726,11.631,115,23.95
11/23/2018 21:30,0.516,0.97,6.705,12.12,122,23.95
11/23/2018 22:00,0.515,0.83,6.798,12.254,119,23.9
11/23/2018 22:30,0.514,0.91,6.963,12.065,120,23.9
11/23/2018 23:00,0.603,1.01,7.095,12.183,118,23.9
11/23/2018 23:30,0.546,0.91,6.652,11.317,116,23.9
11/24/2018 0:00,0.668,1.07,7.274,11.047,109,23.9
11/24/2018 0:30,0.577,0.86,6.749,11.369,118,23.85
11/24/2018 1:00,0.62,1.11,6.505,11.481,113,23.85
11/24/2018 1:30,0.644,0.97,6.805,11.856,116,23.85
11/24/2018 2:00,0.601,1.09,6.881,11.404,120,23.85
11/24/2018 2:30,0.546,0.88,6.406,11.131,122,23.8
11/24/2018 3:00,0.58,0.97,6.589,11.342,111,23.8
11/24/2018 3:30,0.532,1.01,6.226,10.945,123,23.75
11/24/2018 4:00,0.517,0.84,5.803,11.594,109,23.75
11/24/2018 4:30,0.503,0.82,5.548,12.112,119,23.75
11/24/2018 5:00,0.54,0.76,5.657,10.863,122,23.7
11/24/2018 5:30,0.549,0.95,5.271,11.419,122,23.7
11/24/2018 6:00,0.535,0.85,5.46,12.086,113,23.7
11/24/2018 6:30,0.54,0.99,5.82,11.087,123,23.7
11/24/2018 7:00,0.529,0.81,5.433,11.1,115,23.7
11/24/2018 7:30,0.529,0.82,5.622,11.036,113,23.7
11/24/2018 8:00,0.532,0.83,6.189,11.039,118,23.8
11/24/2018 8:30,0.539,0.86,6.683,10.941,115,23.9
11/24/2018 9:00,0.514,0.84,5.593,10.919,109,23.9
11/24/2018 9:30,0.496,0.78,5.101,11.305,109,23.9
11/24/2018 10:00,0.481,0.96,4.805,11.139,116,23.85
11/24/2018 10:30,0.544,0.9,5.618,10.875,113,24
11/24/2018 11:00,0.451,0.76,4.757,10.359,118,24.25
11/24/2018 11:30,0.455,0.84,5.304,10.805,125,24.3
11/24/2018 12:00,0.436,0.73,4.82,9.757,109,24.5
11/24/2018 12:30,0.42,0.81,6.122,9.726,128,24.45
11/24/2018 13:00,0.414,0.67,5.935,10.147,123,24.35
11/24/2018 13:30,0.414,0.73,5.607,11.46,116,24.35
11/24/2018 14:00,0.387,0.62,5.128,10.609,105,24.35
11/24/2018 14:30,0.418,0.67,4.982,10.853,105,24.3
11/24/2018 15:00,0.415,0.57,5.082,9.855,113,24.35
11/24/2018 15:30,0.398,0.68,4.979,12.902,113,24.2
11/24/2018 16:00,0.359,0.62,4.392,12.925,123,24.1
11/24/2018 16:30,0.36,0.58,4.465,10.477,113,24.15
11/24/2018 17:00,0.374,0.62,4.811,11.951,123,24.2
11/24/2018 17:30,0.387,0.73,4.989,11.945,115,24.2
11/24/2018 18:00,0.396,0.67,4.499,9.836,118,24.25
11/24/2018 18:30,0.437,0.79,4.587,12.051,118,24.35
11/24/2018 19:00,0.433,0.87,4.502,12.094,122,24.35
11/24/2018 19:30,0.396,0.77,4.824,12.159,109,24.45
11/24/2018 20:00,0.447,0.71,5.166,14.145,122,24.5
11/24/2018 20:30,0.442,0.68,5.55,14.609,128,24.45
11/24/2018 21:00,0.491,0.89,6.069,14.071,132,24.45
11/24/2018 21:30,0.513,0.81,6.483,13.854,125,24.4
11/24/2018 22:00,0.64,0.98,7.406,13.695,133,24.4
11/24/2018 22:30,0.652,0.96,7.584,13.593,132,24.4
11/24/2018 23:00,0.679,1.14,7.511,13.495,132,24.35
11/24/2018 23:30,0.634,1.1,6.775,12.981,132,24.25
11/25/2018 0:00,0.625,0.93,7.817,13.003,126,24.2
11/25/2018 0:30,0.648,1.18,8.523,13.56,130,24.15
11/25/2018 1:00,0.599,0.91,7.46,13.46,123,24.1
11/25/2018 1:30,0.603,0.86,7.922,12.94,126,24.05
11/25/2018 2:00,0.621,0.96,7.673,12.666,126,24
11/25/2018 2:30,0.683,1.11,7.785,12.954,125,24
11/25/2018 3:00,0.608,1.03,6.91,13.215,125,23.95
11/25/2018 3:30,0.542,1.07,6.385,12.739,128,23.9
11/25/2018 4:00,0.567,1.13,6.537,12.431,125,23.95
11/25/2018 4:30,0.644,1.16,6.988,13.535,128,23.95
11/25/2018 5:00,0.656,1.01,7.398,12.721,122,23.9
11/25/2018 5:30,0.616,1.03,6.909,12.958,122,23.9
11/25/2018 6:00,0.622,1,6.74,12.251,125,24.05
11/25/2018 6:30,0.613,1.07,6.649,12.827,126,24.1
11/25/2018 7:00,0.567,0.88,6.096,13.035,125,24.1
11/25/2018 7:30,0.595,0.93,5.78,12.839,130,24.2
11/25/2018 8:00,0.534,0.95,5.282,12.931,122,24.2
11/25/2018 8:30,0.528,0.94,5.092,12.987,137,24.2
11/25/2018 9:00,0.516,0.99,4.792,12.753,137,24.25
11/25/2018 9:30,0.497,0.73,5.19,12.994,126,24.3
11/25/2018 10:00,0.531,0.82,5.279,12.998,128,24.25
11/25/2018 10:30,0.528,1.07,4.953,12.389,126,24.25
11/25/2018 11:00,0.673,1.1,5.858,10.362,132,24.25
11/25/2018 11:30,0.701,1.54,6.232,11.455,130,24.3
11/25/2018 12:00,0.937,1.63,7.821,10.368,129,24.4
11/25/2018 12:30,0.959,1.52,7.98,11.272,130,24.4
11/25/2018 13:00,0.806,1.4,6.676,11.458,132,24.35
11/25/2018 13:30,0.831,1.68,6.735,11.098,129,24.4
11/25/2018 14:00,0.827,1.42,6.081,10.216,133,24.4
11/25/2018 14:30,0.733,1.45,5.67,11.296,132,24.35
11/25/2018 15:00,0.678,1.417,4.971,10.4,129,24.35
11/25/2018 15:30,0.701,1.28,4.51,10.214,129,24.25
11/25/2018 16:00,0.769,1.43,4.628,11.975,130,24.25
11/25/2018 16:30,0.732,1.21,4.234,12.042,119,24.25
11/25/2018 17:00,0.679,1,4.266,10.972,122,24.25
11/25/2018 17:30,0.706,1.08,4.515,11.256,126,24.25
11/25/2018 18:00,0.763,1.61,4.301,11.343,123,24.25
11/25/2018 18:30,0.718,1.35,4.16,11.473,125,24.3
11/25/2018 19:00,0.743,1.3,4.407,11.449,125,24.25
11/25/2018 19:30,0.73,1.24,4.585,11.593,126,24.3
11/25/2018 20:00,0.708,1.24,4.465,12.015,129,24.3
11/25/2018 20:30,0.706,1.28,4.69,11.9,123,24.3
11/25/2018 21:00,0.708,1.22,4.709,11.58,125,24.3
11/25/2018 21:30,0.75,1.36,4.746,12.248,126,24.3
11/25/2018 22:00,0.753,1.55,5.109,11.962,130,24.3
11/25/2018 22:30,0.823,1.31,5.525,10.21,128,24.25
11/25/2018 23:00,0.823,1.38,5.666,12.818,125,24.25
11/25/2018 23:30,0.909,1.64,5.984,12.2,132,24.2
11/26/2018 0:00,1.223,2.1,6.912,10.814,130,24.15
11/26/2018 0:30,1.318,2.12,7.214,11.621,129,24.15
11/26/2018 1:00,1.033,1.77,6.629,12.215,128,24.1
11/26/2018 1:30,1.055,1.65,7.047,12.026,130,24.05
11/26/2018 2:00,0.964,1.51,6.555,11.754,126,24
11/26/2018 2:30,0.837,1.5,6.404,12.153,123,24
11/26/2018 3:00,0.797,1.45,6.365,12.215,126,24.05
11/26/2018 3:30,0.829,1.27,6.493,11.589,129,24
11/26/2018 4:00,0.723,1.12,6.305,11.423,126,23.95
11/26/2018 4:30,0.741,1.33,6.315,11.475,129,23.9
11/26/2018 5:00,0.751,1.15,6.336,11.839,133,23.9
11/26/2018 5:30,0.749,1.18,6.568,12.61,128,23.85
11/26/2018 6:00,0.729,1.28,6.52,12.009,126,23.85
11/26/2018 6:30,0.708,1.14,6.364,12.109,128,23.85
11/26/2018 7:00,0.737,1.3,6.509,11.992,125,23.85
11/26/2018 7:30,0.826,1.37,6.738,10.798,125,23.85
11/26/2018 8:00,0.841,1.32,6.515,10.351,132,23.95
11/26/2018 8:30,0.851,1.47,6.818,10.851,130,24.05
11/26/2018 9:00,0.854,1.5,7.018,11.947,128,24.3
11/26/2018 9:30,0.981,1.52,7.498,11.525,132,24.35
11/26/2018 10:00,1.117,1.64,7.918,11.438,132,24.65
11/26/2018 10:30,1.092,1.6,7.897,12.156,135,24.9
11/26/2018 11:00,0.958,1.57,6.764,11.96,130,24.8
11/26/2018 11:30,1.033,1.61,6.955,11.684,129,24.6
11/26/2018 12:00,0.963,1.69,7.266,11.704,128,24.65
11/26/2018 12:30,0.903,1.61,6.786,11.95,130,24.55
11/26/2018 13:00,0.906,1.53,7.036,11.859,125,24.75
11/26/2018 13:30,0.855,1.44,7.082,12.063,129,24.8
11/26/2018 14:00,0.873,1.75,6.507,12.107,126,24.75
11/26/2018 14:30,0.874,1.43,6.153,10.999,125,24.7
11/26/2018 15:00,0.818,1.74,5.89,11.001,125,24.65
11/26/2018 15:30,0.794,1.41,5.608,11.362,126,24.55
11/26/2018 16:00,0.778,1.22,5.721,11.61,129,24.6
11/26/2018 16:30,0.813,1.71,5.379,11.935,132,24.5
11/26/2018 17:00,0.846,1.67,5.266,12.14,133,24.35
11/26/2018 17:30,0.823,1.46,4.781,12.242,135,24.25
11/26/2018 18:00,0.863,1.29,4.773,11.897,128,24.3
11/26/2018 18:30,0.831,1.44,4.72,12.81,133,24.3
11/26/2018 19:00,0.89,1.43,4.954,9.858,135,24.25
11/26/2018 19:30,0.99,1.63,4.876,8.916,123,24.35
11/26/2018 20:00,0.996,1.48,5.333,8.461,66,24.45
11/26/2018 20:30,1.042,1.72,5.483,9.31,81,24.45
11/26/2018 21:00,1.017,1.82,5.473,9.841,133,24.35
11/26/2018 21:30,1.055,1.68,5.278,8.917,126,24.3
11/26/2018 22:00,0.974,1.61,5.238,10.217,135,24.2
11/26/2018 22:30,0.969,1.79,5.272,9.939,123,24.15
11/26/2018 23:00,0.979,1.62,5.128,7.904,49,24.1
11/26/2018 23:30,0.94,1.75,5.199,11.344,53,24.1
11/27/2018 0:00,0.989,1.63,5.575,11.432,129,24.05
11/27/2018 0:30,1.06,1.91,5.625,12.318,129,24.05
11/27/2018 1:00,1.093,1.69,6.046,11.752,123,24
11/27/2018 1:30,1.081,1.76,6.124,11.52,128,24
11/27/2018 2:00,1.1,1.61,6.329,11.404,123,23.95
11/27/2018 2:30,1.207,1.94,6.259,11.489,126,23.95
11/27/2018 3:00,1.307,2.21,6.701,12.042,128,23.9
11/27/2018 3:30,1.621,2.93,7.536,11.966,126,23.9
11/27/2018 4:00,1.382,2.22,7.146,11.906,128,23.9
11/27/2018 4:30,1.43,2.31,7.046,11.882,130,23.9
11/27/2018 5:00,1.181,1.93,6.389,11.707,129,23.9
11/27/2018 5:30,1.159,1.89,6.517,11.05,129,23.85
11/27/2018 6:00,1.09,1.66,6.189,11.549,132,23.9
11/27/2018 6:30,1.117,1.85,6.21,12.087,130,23.9
11/27/2018 7:00,1,1.46,6.029,12.746,128,23.9
11/27/2018 7:30,1.01,1.83,6.029,12.362,129,23.9
11/27/2018 8:00,1.027,1.58,5.871,11.558,129,23.9
11/27/2018 8:30,0.987,1.77,5.604,6.807,129,24
11/27/2018 9:00,1.03,1.65,5.784,7.024,105,24
11/27/2018 9:30,1.088,1.7,5.923,8.525,111,24
11/27/2018 10:00,1.04,1.79,5.656,6.887,130,24
11/27/2018 10:30,1.127,1.89,6.182,9.617,132,24
11/27/2018 11:00,1.15,2.18,6.068,9.98,139,23.95
11/27/2018 11:30,1.135,1.69,6.18,8.724,128,23.95
11/27/2018 12:00,1.19,1.79,6.273,9.34,136,24
11/27/2018 12:30,1.147,2.49,5.984,10.769,136,24
11/27/2018 13:00,1.228,2.16,6.304,10.94,135,24
11/27/2018 13:30,1.159,1.93,5.786,10.414,130,23.95
11/27/2018 14:00,1.218,2.29,5.944,11.505,129,23.95
11/27/2018 14:30,1.163,2.17,6.048,10.834,123,23.95
11/27/2018 15:00,1.091,1.86,5.675,10.259,128,23.95
11/27/2018 15:30,0.992,1.73,5.583,11.345,122,23.95
11/27/2018 16:00,0.991,1.77,5.544,10.385,125,23.9
11/27/2018 16:30,0.889,1.57,5.031,9.928,128,23.9
11/27/2018 17:00,0.941,1.63,5.053,10.769,132,23.9
11/27/2018 17:30,0.875,1.81,4.971,11.385,136,23.9
11/27/2018 18:00,0.944,1.52,4.994,10.967,122,23.9
11/27/2018 18:30,0.893,1.33,5.002,10.783,133,23.9
11/27/2018 19:00,0.898,1.49,5.043,11.314,116,23.9
11/27/2018 19:30,0.895,1.5,5.037,11.989,126,23.9
11/27/2018 20:00,0.867,1.54,5.104,10.271,128,23.9
11/27/2018 20:30,0.839,1.48,4.786,10.212,120,23.9
11/27/2018 21:00,0.904,1.64,5.291,11.638,128,23.9
11/27/2018 21:30,0.887,1.47,5.083,9.763,128,23.95
11/27/2018 22:00,0.853,1.79,4.986,11.957,118,23.9
11/27/2018 22:30,0.99,1.53,5.367,11.303,120,23.9
11/27/2018 23:00,0.939,1.46,5.367,7.825,120,23.95
11/27/2018 23:30,0.918,1.57,5.64,10.318,119,23.9
11/28/2018 0:00,0.99,1.56,5.887,10.197,126,23.9
11/28/2018 0:30,0.941,1.76,5.762,10.774,122,23.9
11/28/2018 1:00,0.913,1.51,5.714,10.209,126,23.85
11/28/2018 1:30,0.962,1.72,5.821,9.445,119,23.9
11/28/2018 2:00,0.963,1.71,6.428,9.356,120,24
11/28/2018 2:30,0.986,1.72,6.097,9.396,120,24
11/28/2018 3:00,0.877,1.51,5.756,9.727,126,24
11/28/2018 3:30,0.845,1.31,5.615,9.344,128,24
11/28/2018 4:00,0.82,1.27,5.777,9.326,118,24
11/28/2018 4:30,0.823,1.59,5.912,9.239,126,24
11/28/2018 5:00,0.776,1.39,5.718,11.4,128,24
11/28/2018 5:30,0.754,1.51,5.37,9.324,123,24
11/28/2018 6:00,0.811,1.4,4.914,10.762,128,24
11/28/2018 6:30,0.83,1.48,5.194,10.324,135,24.05
11/28/2018 7:00,0.823,1.36,4.825,10.174,128,24
11/28/2018 7:30,0.797,1.38,4.996,10.861,129,24.05
11/28/2018 8:00,0.825,1.39,4.535,9.305,136,24.05
11/28/2018 8:30,0.823,1.38,4.627,8.582,126,24.05
11/28/2018 9:00,0.855,1.36,4.528,4.707,128,24
11/28/2018 9:30,0.881,1.47,4.25,10.329,59,24.05
11/28/2018 10:00,0.874,1.62,4.367,4.488,47,24.1
11/28/2018 10:30,0.923,1.52,4.337,4.578,54,24.1
11/28/2018 11:00,0.954,2.074,4.326,10.303,54,24.1
11/28/2018 11:30,1.039,1.83,4.428,4.816,128,24.2
11/28/2018 12:00,1.097,1.63,4.592,9.757,49,24.15
11/28/2018 12:30,1.136,1.73,4.402,5.084,40,24.2
11/28/2018 13:00,1.181,1.74,4.405,4.83,45,24.2
11/28/2018 13:30,1.313,2.63,4.563,5.2,39,24.15
11/28/2018 14:00,1.24,2.239,4.497,5.054,36,24.2
11/28/2018 14:30,1.528,2.4,4.516,5.217,49,24.15
11/28/2018 15:00,1.484,2.84,4.633,5.663,35,24.1
11/28/2018 15:30,1.618,2.874,4.787,5.757,40,24.05
11/28/2018 16:00,1.596,2.94,4.794,6.138,45,24
11/28/2018 16:30,1.433,2.48,4.717,5.915,42,24
11/28/2018 17:00,1.39,2.339,4.846,5.931,50,23.95
11/28/2018 17:30,1.362,2.52,4.888,6.154,53,23.95
11/28/2018 18:00,1.262,2.55,4.95,5.649,50,23.95
11/28/2018 18:30,1.222,2.1,4.778,6.191,49,24
11/28/2018 19:00,1.223,1.83,5.08,6.363,47,24
11/28/2018 19:30,1.161,2.18,4.97,6.518,46,24
11/28/2018 20:00,1.267,1.86,5.46,6.174,47,24
11/28/2018 20:30,1.096,1.78,5.168,6.025,43,24
11/28/2018 21:00,1.059,1.79,5.15,6.284,45,24
11/28/2018 21:30,1.058,1.76,4.933,5.841,49,24
11/28/2018 22:00,0.885,1.72,4.786,5.769,43,24.05
11/28/2018 22:30,0.916,1.49,4.887,6.339,45,24.05
11/28/2018 23:00,0.835,1.41,5.146,5.956,53,24
11/28/2018 23:30,0.772,1.27,5.009,5.62,50,24
11/29/2018 0:00,0.831,1.31,4.722,5.68,46,24
11/29/2018 0:30,0.785,1.47,4.822,6.123,40,24
11/29/2018 1:00,0.776,1.34,4.699,6.75,40,23.95
11/29/2018 1:30,0.802,1.38,4.819,6.338,40,23.9
11/29/2018 2:00,0.738,1.35,4.787,6.802,38,23.9
11/29/2018 2:30,0.771,1.54,4.931,6.809,36,23.9
11/29/2018 3:00,0.771,1.23,4.766,6.779,35,23.85
11/29/2018 3:30,0.773,1.4,5.276,6.808,35,23.85
11/29/2018 4:00,0.781,1.52,5.175,6.77,45,23.85
11/29/2018 4:30,0.752,1.11,5.545,6.806,36,23.8
11/29/2018 5:00,0.788,1.2,5.858,6.839,32,23.8
11/29/2018 5:30,0.772,1.42,5.546,7.023,36,23.8
11/29/2018 6:00,0.853,1.69,5.528,7.465,32,23.8
11/29/2018 6:30,0.876,1.47,5.606,6.953,43,23.8
11/29/2018 7:00,0.858,1.49,5.945,7.296,35,23.8
11/29/2018 7:30,0.814,1.41,5.673,7.192,36,23.8
11/29/2018 8:00,0.783,1.21,5.189,7.285,30,23.8
11/29/2018 8:30,0.715,1.1,5.339,7.783,30,23.85
11/29/2018 9:00,0.66,1.12,5.433,7.237,38,23.85
11/29/2018 9:30,0.711,1.13,5.484,7.121,36,23.95
11/29/2018 10:00,0.718,1.24,6.035,7.201,25,24
11/29/2018 10:30,0.683,1.08,5.846,7.798,29,24.1
11/29/2018 11:00,0.714,1.06,5.847,7.078,30,24.25
11/29/2018 11:30,0.721,1.15,6.166,6.989,32,24.3
11/29/2018 12:00,0.718,1.1,6.378,7.589,33,24.35
11/29/2018 12:30,0.694,1.12,6.458,6.572,22,24.65
11/29/2018 13:00,0.679,1.08,6.097,8.195,16,24.55
11/29/2018 13:30,0.742,1.35,6.07,7.481,29,24.55
11/29/2018 14:00,0.675,1.22,5.412,7.056,32,24.5
11/29/2018 14:30,0.772,1.23,5.454,7.409,26,24.5
11/29/2018 15:00,0.781,1.45,5.159,7.386,30,24.5
11/29/2018 15:30,0.759,1.23,5.006,8.07,30,24.5
11/29/2018 16:00,0.788,1.28,4.888,7.496,40,24.4
11/29/2018 16:30,0.776,1.25,4.72,8.199,46,24.35
11/29/2018 17:00,0.838,1.4,4.745,7.864,57,24.3
11/29/2018 17:30,1.001,1.81,5.458,14.676,59,24.4
11/29/2018 18:00,1.231,2.05,6.516,14.058,135,24.35
